Charge,Count,Percent,Category(1 violent or 0 non violent)
4143(A) BP-POSSESS HYPODERMIC NEEDLE/SYRINGE,1901.0,0.0003447571076,0
273D PC-INFLICT INJURY UPON CHILD,1882.0,0.0003413113501,0
415(2) PC-LOUD/UNREASONABLE NOISE,1861.0,0.0003375028813,0
368(B)(1) PC-HARM/DEATH:ELDER/DEPENDANT ADULT,1855.0,0.0003364147473,0
3000.08 PC-VIOLATION OF PAROLE,1841.0,0.0003338757681,0
487(D) PC-GRAND THEFT:FIREARM/ANIMAL/ETC,1830.0,0.0003318808559,0
22107 VC-UNSAFE TURN &/OR WITHOUT SIGNAL,1797.0,0.0003258961191,0
16028(C) VC-NO PROOF FINANCIAL RESP:ACCIDENT,1789.0,0.0003244452738,
DECEASED,1787.0,0.0003240825625,0
11378.5 HS-POSSESS PHENCYCLIDINE/ETC FOR SALE,1775.0,0.0003219062946,0
273A PC-WILLFUL CRUELTY TO CHILD,1763.0,0.0003197300267,0
1203.3 PC-PROBATION REVOKED/ETC,1753.0,0.0003179164701,0
25850(A) PC-CARRY LOAD F/ARM:PUB:SPEC CIRC,1753.0,0.0003179164701,0
243 PC-BATTERY,1752.0,0.0003177351145,0
23153(A) VC-DUI ALCOHOL/DRUGS:CAUSE BODILY INJ,1751.0,0.0003175537588,0
245(C) PC-ADW NOT FIREARM:PO/FIREFIGHTER:GBI,1748.0,0.0003170096918,0
472 PC-FORGE OFFICIAL SEAL,1744.0,0.0003162842692,0
23102(A) VC-MISDEMEANOR DRUNK DRIVING,1744.0,0.0003162842692,0
243(C) PC-BATT P.O./EMERG PERSNL/ETC W/INJURY,1718.0,0.0003115690221,0
470B PC-POSS DRIVER'S LIC/ID TO COMMIT FORGERY,1706.0,0.0003093927542,0
212.5(A) PC-ROB:1ST DEG:CAB/ETC/INHAB DWELL,1705.0,0.0003092113985,0
12025(A)(2) PC-CCW ON PERSON,1701.0,0.0003084859759,0
23247(E) VC-DRIVE W/O INTERLOCK DEVICE,1696.0,0.0003075791976,0
11360(A) HS-GIVE/ETC MARIJ OVER 1 OZ/28.5 GRM,1687.0,0.0003059469966,0
626.10(A) PC-POSSESS WEAPON/ETC AT SCHOOL,1677.0,0.00030413344,0
207 PC-KIDNAPPING,1675.0,0.0003037707287,Violent
272(A)(1) PC-CONTRIBUTE DELINQUENCY OF MINOR,1674.0,0.0003035893731,0
529.5(C) PC-POSS DECEPTIVE GOVT ID/DRIVER LIC,1667.0,0.0003023198835,0
476 PC-MAKE/ETC FICTITIOUS CHECK/ETC,1657.0,0.0003005063269,0
26710 VC-OPR VEH W/DEFECTIVE WINDSHIELD/ETC,1594.0,0.0002890809204,0
23109(A) VC-ILLEGAL SPEED CONTEST,1576.0,0.0002858165185,0
25850(A) PC-CARRY LOADED F/ARM:PUBLIC PLACE,1575.0,0.0002856351628,0
8 1326 US-RE-ENTRY DEPORTED ALIEN,1572.0,0.0002850910959,0
11375(B)(2) HS-POSS CNTL SUB W/OUT PRESCRIP,1569.0,0.0002845470289,0
23140(A) VC-MINOR DRIVE VEHICLE W/BAC 0.05%,1568.0,0.0002843656732,0
261(2) PC-RAPE BY FORCE/FEAR/ETC,1561.0,0.0002830961836,Violent
1209 CP-CONTEMPT OF COURT,1548.0,0.00028073856,0
261.5 PC-UNLAWFUL SEXUAL INTERCOURSE W/MINOR,1535.0,0.0002783809365,0
4024.2(C) PC-FAIL TO REPT FOR WRK RELEASE PROG,1531.0,0.0002776555138,0
21810 PC-MFG/SALE/POSSES/ETC METAL KNUCKLES,1527.0,0.0002769300912,0
594(B)(3) PC-VANDALISM,1520.0,0.0002756606016,0
21658(A) VC-UNSAFE LANE CHANGE/ETC,1512.0,0.0002742097563,0
417 PC-EXHIBIT DEADLY WEAPON/FIREARM,1498.0,0.0002716707771,0
187(A) PC-MURDER:FIRST DEGREE,1496.0,0.0002713080658,Violent
460.2 PC-BURGLARY:SECOND DEGREE,1490.0,0.0002702199318,Property
594(A)(1) PC-MALICIOUSLY DEFACE W/PAINT/ETC,1488.0,0.0002698572205,0
484F(2) PC-FORGE NAME ON CREDIT CARD,1470.0,0.0002665928186,0
211 PC-ARMED ROBBERY,1469.0,0.000266411463,Violent
451(D) PC-ARSON:PROPERTY,1466.0,0.000265867396,Property
136.1(B)(1) PC-ATT PRVNT/ETC VICTIM/ETC:REPORT,1464.0,0.0002655046847,0
148.5(A) PC-FALSE RPT CRIME TO SPECIFIC PO'S,1463.0,0.000265323329,0
20002(A)(1) VC-HIT&RUN PROP DAMAG:LOC/ETC REQ,1453.0,0.0002635097724,0
242 PC-BATTERY WITH SERIOUS BODILY INJURY,1440.0,0.0002611521489,0
12021 PC-FELON/ADDICT/ETC POSSESS FIREARM,1433.0,0.0002598826593,0
4463(A)(1) VC-FORGE/ALTER VEH REGISTRATION/ETC,1426.0,0.0002586131696,0
490.1 PC-PETTY THEFT UNDER $50 WITHOUT PRIOR,1414.0,0.0002564369017,0
499B PC-TAKE VEHICLE FOR TEMPORARY USE,1408.0,0.0002553487678,0
192(A) PC-VOLUNTARY MANSLAUGHTER,1407.0,0.0002551674121,Violent
4573.6 PC-POSS DRUGS/ALCOHOL/ETC IN PRISN/JAIL,1399.0,0.0002537165669,0
602.5(B) PC-ENT/ETC NONCOM DWELL:INCIDENT,1398.0,0.0002535352112,0
22210 PC-MFG/SALE/ETC LEADED CANE/BILLY/ETC,1392.0,0.0002524470772,0
11483 WI-OBTAIN AID BY FRAUD,1383.0,0.0002508148763,0
4501.5 PC-BATTERY BY PRISONER,1373.0,0.0002490013197,0
23152(F) VC-DUI ANY DRUG,1366.0,0.0002477318301,0
1320.5 PC-FAILURE TO APPEAR ON FELONY CHARGE,1362.0,0.0002470064075,0
4501 PC-ASSAULT BY PRISONER,1355.0,0.0002457369179,0
530.5(C)(1) PC-POSS PRSNL ID W/INTENT DEFRAUD,1353.0,0.0002453742065,0
21200.5 VC-RIDE BIKE UNDER INFLUENCE,1349.0,0.0002446487839,0
288(C)(1) PC-L&L ACTS W/CHILD:AGE SPECIFIC,1348.0,0.0002444674283,0
273(A) PC-AGENCY/ETC PAY/ETC PARENT FOR ADOPTN,1347.0,0.0002442860726,0
530.5 PC-UNAUTH USE OTHERS ID:GET CREDIT/ETC,1336.0,0.0002422911603,0
16020(A) VC-NO PROOF:FINANCIAL RESPONSE:VEH,1330.0,0.0002412030264,
22349(B) VC-EXCEED 55 MPH SPEED:2 LANE ROAD,1327.0,0.0002406589594,0
4143 BP-POSSESS HYPODERMIC NEEDLE/SYRINGE,1314.0,0.0002383013358,0
24601 VC-FAIL TO MAINTAIN LICENSE PLATE LAMP,1301.0,0.0002359437123,0
23123(A) VC-USE CELL PH W/DRIV W/O HF/DEVICE,1300.0,0.0002357623566,0
484E(D) PC-USE ACCESS ACCOUNT INFO W/O CONSENT,1298.0,0.0002353996453,0
647(J) PC-DISORD CONDUCT:LODGE W/O CONSENT,1283.0,0.0002326793104,0
602(M) PC-TRESPASS:DRIVE ON PRIVATE PROPERTY,1269.0,0.0002301403312,0
241(B) PC-ASSAULT PEACE OFCR/EMERG PERSNL/ETC,1261.0,0.0002286894859,0
21461(A) VC-DRIVER FAIL TO OBEY SIGNS/SIGNALS,1256.0,0.0002277827076,0
415(1) PC-FIGHT/ETC IN PUBLIC PLACE,1255.0,0.000227601352,0
23175 VC-DUI W/PRIOR SPECIFIC CONVICTIONS,1255.0,0.000227601352,0
602(O) PC-TRESPASS:CLOSED LANDS,1250.0,0.0002266945737,0
11360 HS-SELL/TRANSPORT/ETC MARIJUANA/HASH,1248.0,0.0002263318624,0
488/666 PC-PETTY THEFT W/PR PT/GT/BURG OR ROBB,1240.0,0.0002248810171,0
243 PC-BATTERY ON PEACE OFFICER/FIREMAN,1240.0,0.0002248810171,0
530.5(A) PC-OBTAIN CREDIT/ETC:USE OTHER'S ID,1231.0,0.0002232488162,0
11532(A) HS-LOITER PUB PLACE:ILL DRUG ACTIVITY,1217.0,0.0002207098369,0
FEDERAL OFFENSE,1217.0,0.0002207098369,0
11366 HS-KEEP PLACE TO SELL/ETC CONTROL SUB,1214.0,0.00022016577,0
853.8 PC-FAILURE TO APPEAR WARRANT,1204.0,0.0002183522134,0
487(D)(1) PC-GRAND THEFT:AUTO,1201.0,0.0002178081464,0
555 PC-ENTER/REMAIN ON POSTED PROPERTY,1195.0,0.0002167200124,0
25662 BP-MINOR POSSESS ALCOHOL,1193.0,0.0002163573011,0
114 PC-USE FALSE CITIZENSHIP/ETC DOCUMENTS,1192.0,0.0002161759455,0
647.6 PC-ANNOY/MOLEST CHILDREN,1190.0,0.0002158132341,0
21201(D) VC-BIKE HEADLIGHT/ETC VIOLATION,1183.0,0.0002145437445,0
14601 VC-DRIVE W/SUSPENDED LICENSE,1182.0,0.0002143623889,0
666.5(A) PC-VEH/ETC THEFT:SPECIFIC PRIORS,1181.0,0.0002141810332,0
484(A) PC-GRAND THEFT,1179.0,0.0002138183219,0
487(B)(3) PC-GRAND THEFT BY SERVANT/ETC,1171.0,0.0002123674766,0
490.1(A) PC-PETTY THEFT UNDR $50 WITHOUT PRIOR,1169.0,0.0002120047653,0
DRIVING UNDER INFLUENCE,1169.0,0.0002120047653,0
243(C)(2) PC-BATTERY AGAINST POLICE OFFICER,1163.0,0.0002109166313,0
368(D) PC-THEFT OF ELDER/DEPENDANT ADULT $400+,1156.0,0.0002096471417,0
288A(C) PC-ORAL COP:-14/ETC OR BY FORCE/ETC,1144.0,0.0002074708738,0
11360(A) HS-SELL OR TRANSPORT MARIJUANA/HASH,1143.0,0.0002072895182,0
369I(A) PC-TRESPASS:RAILROAD PROPERTY,1143.0,0.0002072895182,0
23153(A) VC-DUI ALCOHOL:CAUSING BODILY INJURY,1141.0,0.0002069268069,0
4502 PC-PRISONER POSSESS WEAPON,1139.0,0.0002065640955,0
24250 VC-DRIVE WITHOUT LIGHTS AT DARK,1136.0,0.0002060200286,0
470(B) PC-FORGE/ETC HANDWRITING/ETC,1124.0,0.0002038437606,0
4502(A) PC-PRISONER POSSESS WEAPON,1115.0,0.0002022115597,0
11355 HS-SELL/ETC IN LIEU OF CONTROLLED SUB,1111.0,0.0002014861371,0
OUT PATIENT RETURNEE,1105.0,0.0002003980031,0
484 PC-SHOPLIFT,1094.0,0.0001984030909,0
647(C) PC-DISORDERLY CONDUCT:BEGGING,1087.0,0.0001971336013,0
220 PC-ASSAULT TO COMMIT RAPE,1084.0,0.0001965895343,Violent
12025(A)(2) PC-CCW ON PERSON W/PR CONVICTION,1064.0,0.0001929624211,0
484 PC-THEFT OF PERSONAL PROPERTY,1058.0,0.0001918742872,0
288(B)(1) PC-L&L ACTS WITH CHILD -14:FORCE/ETC,1049.0,0.0001902420862,0
647(E) PC-DISORDERLY CONDUCT:LOITER/REFUSE ID,1048.0,0.0001900607306,0
23105(A) VC-MISD/DUI ANY DRUG ON HIGHWAY,1047.0,0.0001898793749,0
166(A)(1) PC-CONTEMPT:CRT:DISORD/ETC BEHAVIOR,1045.0,0.0001895166636,0
186.22(B)(1) PC-PROMOTE/ETC FEL CRIM ST GANG,1044.0,0.0001893353079,0
11351 HS-POSSESS CONTROL SUBSTANCE FOR SALE,1028.0,0.0001864336174,0
25400(A)(2) PC-CCW ON PERSON,1025.0,0.0001858895504,0
11910 HS-POSSESS DANGEROUS DRUGS,1023.0,0.0001855268391,0
979 PC-BENCH WARRANT:FAIL APPEAR:FELONY CHG,1023.0,0.0001855268391,0
647.6(A) PC-ANNOY/ETC CHILD -18,1023.0,0.0001855268391,0
242 PC-BAT:SPOUSE/EX SPOUSE/DATE/ETC,1022.0,0.0001853454834,0
666(A) PC-PETYTHEFT:PR JAIL 3+:SPEC OFFENCES,1018.0,0.0001846200608,0
11365 HS-VISIT WHERE CONTROL SUBSTANCE USED,1016.0,0.0001842573495,0
243.4(E)(1) PC-SEX BATT:TOUCH FOR SEX AROUSAL,1009.0,0.0001829878599,0
27360(A) VC-PARENT ALOW UNRESTRAND CHILD:VEH,1002.0,0.0001817183703,0
4573.5 PC-BRING ALCOHL/DRUG/ETC INTO PRISN/ETC,1000.0,0.0001813556589,0
530.5(C)(3) PC-POSS ID OF 10+ PRSN:W/INT DFRD,999.0,0.0001811743033,0
488 PC-SHOPLIFT,997.0,0.000180811592,0
288.5(A) PC-CONTINUOUS SEXUAL ABUSE OF CHILD,987.0,0.0001789980354,0
4573.8 PC-POSSESS DRUGS/ETC IN PRISON/JAIL/ETC,983.0,0.0001782726127,0
23154(A) VC-DUI WHILE ON PROB:23152/23153,976.0,0.0001770031231,0
243.2(A) PC-BAT ON PRSN:SCHOOL/PARK/ETC PROP,976.0,0.0001770031231,0
TRAFFIC OFFENSE,974.0,0.0001766404118,0
261.5(D) PC-SEX WITH MINOR:PERP 21+ VICTIM -16,972.0,0.0001762777005,0
4462(B) VC-SHOW ON VEH/GIVE OFFICER UNLAWF DOC,972.0,0.0001762777005,0
646.9(B) PC-STLKING:TEMP RESTRAINING ORDER,968.0,0.0001755522779,0
212.5 PC-ROBBERY,963.0,0.0001746454996,0
289(A) PC-SEXUAL PENETRATN FOREIGN OBJ W/FORCE,959.0,0.0001739200769,0
653F(D) PC-SOLICIT SPECIFIED H&S ACTS,951.0,0.0001724692317,0
242/243(B) PC-BATTRY PEACE OFC/EMER PERSNL/ETC,950.0,0.000172287876,0
640(C)(1) PC-FAIL PAY FARE:PUB TRANSIT SYSTEM,944.0,0.000171199742,0
451(B) PC-ARSON:INHABITED STRUCTURE/PROPERTY,937.0,0.0001699302524,Property
12280(B) PC-POSSESS ANY ASSAULT WEAPON,937.0,0.0001699302524,0
381(A) PC-POSSESS/ETC TOLUENE/ETC,931.0,0.0001688421185,0
537 PC-DEFRAUDING AN INNKEEPER,925.0,0.0001677539845,0
5200(A) VC-IMPROPER DISPLAY LICENSE PLATES,925.0,0.0001677539845,0
23110(A) VC-THROW SUBSTANCE AT VEHICLE,918.0,0.0001664844949,0
25850(C)(6) PC-CARRY LOAD H/GUN:NOT REG OWNER,914.0,0.0001657590723,0
11366.5(A) HS-RENT/ETC FOR SALE/ETC CON SUB,910.0,0.0001650336496,0
381 PC-INHALATION OF POISON FUMES,909.0,0.000164852294,0
484F(2) PC-FORGE NAME ON ACCESS CARD,907.0,0.0001644895827,0
25661 BP-POSSESS/USE FALSE EVIDENCE OF AGE,906.0,0.000164308227,0
460.1 PC-BURGLARY:FIRST DEGREE,903.0,0.00016376416,Property
490 PC-PETTY THEFT,897.0,0.0001626760261,0
8 1227 US-DEPORTABLE ALIENS,894.0,0.0001621319591,0
314 PC-INDECENT EXPOSURE,889.0,0.0001612251808,0
488/490.5 PC-PETTY THEFT RETAIL MERCHANDISE,888.0,0.0001610438251,0
245(B) PC-ASSAULT PERSON W/SEMIAUTO FIREARM,888.0,0.0001610438251,0
475(B) PC-POSS BLANK CHECK/ETC:DEFRAUD,887.0,0.0001608624695,0
314.1 PC-INDECENT EXPOSURE W/PRIOR,874.0,0.0001585048459,0
470(A) PC-FORGERY WITH INTENT TO DEFRAUD,871.0,0.0001579607789,0
12090 PC-TAMPER W/ID MARKS ON FIREARM,865.0,0.000156872645,0
288A(B)(1) PC-ORAL COPULATION W/PERSON UNDR 18,857.0,0.0001554217997,0
71 PC-THREATEN SCHOOL/PUBLIC OFFICER/EMPLOYEE,856.0,0.0001552404441,0
417(A) PC-EXHIBIT DEADLY WEAPON/FIREARM,852.0,0.0001545150214,0
203 PC-MAYHEM,852.0,0.0001545150214,0
187(A) PC-MURDER:SECOND DEGREE,848.0,0.0001537895988,Violent
236/237 PC-FALSE IMPRISONMENT,835.0,0.0001514319752,0
22435.2(B) BP-POSSESS SHOPPING/LAUNDRY CART,833.0,0.0001510692639,0
550(A)(1) PC-PRESENT/ETC FALSE/ETC CLAIM F/PAY,829.0,0.0001503438413,0
532(A) PC-OBTAIN MONEY/ETC BY FALSE PRETENSES,828.0,0.0001501624856,0
470A PC-ALTER/FORGE/FALSIFY DRIVER'S LIC/ID,825.0,0.0001496184186,0
14601.2(B) VC-DRIVE:RESTRICTED LICENSE:DUI,822.0,0.0001490743516,0
4454(A) VC-NO REGISTRATION IN VEHICLE,822.0,0.0001490743516,0
245(B) PC-ADW PEACE OFFICER/FIREMAN,813.0,0.0001474421507,0
368(C) PC-ELDER/DEPENDANT ADULT CRUELTY,807.0,0.0001463540168,0
270 PC-FAILURE TO PROVIDE AFTER ADJUDICATION,801.0,0.0001452658828,0
23224(A) VC-MNR KNOWINGLY OPR VEH:CARRY ALC,800.0,0.0001450845272,0
11370.1 HS-POSS SPEC CNTL SUB & LOADED FIREARM,799.0,0.0001449031715,0
14604(A) VC-OWNER ALLOW UNLICENSED OPR VEHICLE,796.0,0.0001443591045,0
1551(A) PC-FUGITIVE FROM JUSTICE:WARR ARREST,791.0,0.0001434523262,0
11350(B) HS-POSSESS METHAQUALONE,791.0,0.0001434523262,0
417.4 PC-BRANDISHING FIREARM REPLICA,790.0,0.0001432709706,0
1214.1(A) PC-FAILURE TO APPEAR/PAY FINE:CIVIL,788.0,0.0001429082592,0
261 PC-RAPE,787.0,0.0001427269036,Violent
23153(B) VC-DUI .10 ALCOHOL CAUSE BODILY INJ,784.0,0.0001421828366,0
367E PC-FELONY DRUNK DRIVING,777.0,0.000140913347,0
20 VC-USE/ETC FALSE INFO/ETC ON DOC TO DMV/CHP,764.0,0.0001385557234,0
23550(A) VC-DUI W/PRIOR SPECIFIC CONVICTIONS,763.0,0.0001383743678,0
602(L)(1) PC-TRESPASS:POSTED LAND:REFUSE LEAVE,762.0,0.0001381930121,0
484(A)/666 PC-PETTY THEFT/THEFT WITH PRIOR,760.0,0.0001378303008,0
186.22(A) PC-PARTICIPATE:CRIMINAL STREET GANG,759.0,0.0001376489451,0
24400 VC-HEADLAMPS:OPR/AMOUNT/SIZE VIOLATION,757.0,0.0001372862338,0
12677 HS-POSSESS FIREWORKS W/O PERMIT,751.0,0.0001361980999,0
21650 VC-FAIL TO DRIVE RIGHT HALF ROAD,750.0,0.0001360167442,0
20001(A) VC-HIT AND RUN:INJURY OR DEATH,746.0,0.0001352913216,0
476A(B) PC-NONSUFFICIENT FUNDS:CHECKS,744.0,0.0001349286103,0
22101(D) VC-FAIL TO OBEY TURN SIGNS,743.0,0.0001347472546,0
243.4 PC-SEXUAL BATTERY,743.0,0.0001347472546,0
475(C) PC-PASS COMPLETED CHECK/ETC:DEFRAUD,741.0,0.0001343845433,0
CHARGE:CLARIFICATION REQUESTED,740.0,0.0001342031876,0
369I PC-TRESPASS:RAILROAD PROPERTY,740.0,0.0001342031876,0
2620 PC-PROCEEDINGS:PRISONER PRODUCED,740.0,0.0001342031876,0
12021(C)(1) PC-CONVICTD POSS/ETC FIREARM:SP PR,739.0,0.000134021832,0
11359(B) HS-POSSESS MARIJUANA FOR SALE,738.0,0.0001338404763,0
529(A)(3) PC-PERSONATE TO MAKE OTHER LIABLE,738.0,0.0001338404763,0
10801 VC-OWN/ETC CHOP SHOP,736.0,0.000133477765,0
"487H PC-GRAND THEFT:VEHICLES,VESSELS/ETC",735.0,0.0001332964093,0
21510(B) PC-CARRY SWITCHBLADE KNIFE ON PERSON,734.0,0.0001331150537,0
12031(A)(2)(F) PC-CC/LOADED F/ARM:NOT REG OWN,732.0,0.0001327523423,0
136.1(A)(1) PC-PREVENT/DISSUADE VICTIM/WITNESS,726.0,0.0001316642084,0
148.9(B) PC-FALSE ID TO SPECIFIC PEACE OFFICER,725.0,0.0001314828527,0
27007 VC-OPR VEH:LOUD OUTSIDE AMP SOUND SYSTEM,723.0,0.0001311201414,0
12021(A) PC-FELON/ADDICT POSSESS FIREARM,717.0,0.0001300320075,0
246.3(A) PC-WILLFUL DISH F/ARM W/GRS NEGL,716.0,0.0001298506518,0
290.012(A) PC-SX OFF FAIL ANNUAL UPDATE,714.0,0.0001294879405,0
23110(B) VC-THROW SUBSTNCE AT VEH W/GBI INTENT,712.0,0.0001291252292,0
11368 HS-FORGE/ALTER NARCOTIC PRESCRIPTION,706.0,0.0001280370952,0
14601.3(A) VC-HABITUAL TRAFFIC OFFENDER,701.0,0.0001271303169,0
594(A)(3) PC-VANDALISM:DESTROY OTHERS PROP,698.0,0.0001265862499,0
12020 FG-FTA WRITEN PROMISE:FISH & GAME CHARGE,697.0,0.0001264048943,0
484F(B) PC-FORGE NAME:ACCESS CARD/ETC,692.0,0.000125498116,0
2800.2(A) VC-DISREGARD SAFETY:EVADE POLICE,689.0,0.000124954049,0
7028(A) BP-CONTRACTING W/O A LICENSE,687.0,0.0001245913377,0
26708(A)(1) VC-OPR VEHICLE:WINDOWS OBSTRUCTED,685.0,0.0001242286264,0
26708(A) VC-OPR VEHICLE:WINDOWS OBSTRUCTED,684.0,0.0001240472707,0
530.5(C)(2) PC-USE ID W/INT DEFRD:W/PC,682.0,0.0001236845594,0
40302(A) VC-FAIL PROVIDE CDL/ID:WHEN ARRESTED,681.0,0.0001235032037,0
243(C)(1) PC-BATTERY EMERGENCY PERSON/ETC,677.0,0.0001227777811,0
23223 VC-OPEN CONTAINER OF ALCOHOL IN VEHICLE,677.0,0.0001227777811,0
23101(A) VC-DRUNK DRIVING ON HIGHWAY,673.0,0.0001220523585,0
537(A) PC-DEFRAUDING AN INNKEEPER,673.0,0.0001220523585,0
4532(B) PC-ESCAPE JAIL/ETC W/FEL:FORCE/VIOL,672.0,0.0001218710028,0
308(B) PC-MINOR BUY SMOKING PARAPHERNALIA,671.0,0.0001216896471,0
530.5 PC-USE OTHERS ID:GET CREDIT/ETC,669.0,0.0001213269358,0
4149 BP-UNLIC NONRES DISTRIBUTOR:NEEDLE/ETC,668.0,0.0001211455802,0
236 PC-FALSE IMPRISON:ELD/DEP ADLT:VIOL/ETC,667.0,0.0001209642245,0
290(G)(2) PC-FAIL REG AS FEL SEX OFFENDER,663.0,0.0001202388019,0
11352 HS-TRANSPORT/SELL CONTROL SUBSTANCE,663.0,0.0001202388019,0
288 PC-CRIMES AGAINST CHILDREN/LEWD OR LASCIV,660.0,0.0001196947349,0
2800 VC-FAIL OBEY PO:LAWFUL ORD OF INSPECTION,658.0,0.0001193320236,0
667(A)(1) PC-PRIOR FELONY CONVICTION,655.0,0.0001187879566,0
11173(A) HS-OBTAIN/ETC CONTROL SUB BY FRAUD,653.0,0.0001184252453,0
537E PC-BUY/SELL ARTICLES W/IDENT REMOVED,652.0,0.0001182438896,0
10980(C) WI-FRAUD TO OBTAIN AID,651.0,0.000118062534,0
11366.8(A) HS-USE/ETC FAKE COMPRTMENT:CNTL SUB,649.0,0.0001176998227,0
23152(G) VC-DUI COMBINED ALCOHOL AND DRUG,649.0,0.0001176998227,0
289(A)(1) PC-SEXUAL PENETRATION W/FORCE/ETC,648.0,0.000117518467,0
484F(A) PC-FORGE ACCESS CARD TO DEFRAUD,643.0,0.0001166116887,0
529 PC-FALSE PERSONATION:SPEC CIRC,641.0,0.0001162489774,0
290(G)(2) PC-FAIL REG/ETC FELONY SEX OFF/PR,638.0,0.0001157049104,0
217 PC-ASSAULT W/INTENT TO MURDER,637.0,0.0001155235547,Violent
597(A) PC-CRUELTY TO ANIMALS,631.0,0.0001144354208,0
12500(B) VC-OPR MOTORCYCLE W/O PROPER LICENSE,630.0,0.0001142540651,0
32310 PC-MFG/SALE/ETC LARGE CAPACITY MAGAZINE,629.0,0.0001140727095,0
647(I) PC-DISORD CONDUCT:PEEKS INHABITED BLDG,623.0,0.0001129845755,0
11550(E) HS-UND INFLU SPEC CNTL SUB:POSS F/ARM,622.0,0.0001128032199,0
484E(D) PC-GRAND THEFT OF ACCESS CARDS,620.0,0.0001124405085,0
21955 VC-JAYWALKING,619.0,0.0001122591529,0
647(I) PC-DISORD CONDUCT:LODGE W/O CONSENT,617.0,0.0001118964416,0
490.2 PC-PETTY THEFT:-$950,617.0,0.0001118964416,0
537E(A) PC-BUY/SELL ARTICLES W/IDENT REMOVED,613.0,0.0001111710189,0
594(B)(3) PC-VANDALISM:SPEC DOLLAR AMOUNT,612.0,0.0001109896633,0
11379.6 HS-MANUFACTURE/ETC CONTROLLED SUBS,610.0,0.000110626952,0
187 PC-MURDER:SECOND DEGREE,609.0,0.0001104455963,Violent
484/487.1 PC-THEFT/GRAND THEFT:PROPERTY,609.0,0.0001104455963,0
484G PC-THEFT BY USE OF CREDIT CARD,609.0,0.0001104455963,0
532A(1) PC-MAKE/ETC FALSE FINANCIAL STATEMENT,608.0,0.0001102642406,
166 PC-CRIMINAL CONTEMPT,607.0,0.000110082885,0
484E(C) PC-SELL/ETC ACCESS CARD:INT:FRAUD,606.0,0.0001099015293,0
261.5(A) PC-SEXUAL INTERCOURSE W/MNR UND 18,604.0,0.000109538818,0
16025(A) VC-FAIL PROVIDE ID/INS/ETC:ACCIDENT,604.0,0.000109538818,0
5204(A) VC-EXPIRED TABS/FAIL TO DISPLALY,603.0,0.0001093574623,0
653M PC-MAKE ANNOYING TELEPHONE CALLS,602.0,0.0001091761067,0
23153(A) VC-DUI ALCOHOL/DRUGS W/DEATH/BOD INJ,599.0,0.0001086320397,0
14601.2 VC-DRIVE WHILE LICENSE SUSP FOR DUI,598.0,0.000108450684,0
241(A) PC-ASSAULT ON PERSON,597.0,0.0001082693284,0
148.5 PC-FALSE REPORT OF CRIME,595.0,0.0001079066171,0
594(B) PC-VANDALISM,590.0,0.0001069998388,0
22348(B) VC-DRIVE IN EXCESS OF 100 MPH,590.0,0.0001069998388,0
22810(A) PC-UNLAWFUL POSS/USE TEAR GAS,589.0,0.0001068184831,0
290(A)(1)(A) PC-FT/REG/CHG ADD:FEL SEX OFF/PR,587.0,0.0001064557718,0
451(C) PC-ARSON:STRUCTURE/FOREST LAND,584.0,0.0001059117048,Property
2800(A) VC-FAIL OBEY PO:LAWFUL ORDER OR INSP,583.0,0.0001057303492,0
242 PC-BATT:NONCOHABITATING FORMER SPOUSE/ETC,581.0,0.0001053676378,0
11364(1) HS-POSS SPECIF CONTRL SUB DEVICE/ETC,577.0,0.0001046422152,0
1767.3 WI-REVOKE/ETC PAROLE:CYA,577.0,0.0001046422152,0
330 PC-GAMBLING,576.0,0.0001044608595,0
550(B)(1) PC-FALSE/ETC INS INFO FOR PAY/ETC,574.0,0.0001040981482,0
14610(A)(1) VC-UNLAWFUL USE/ETC:DRIVER LIC,574.0,0.0001040981482,0
12031(A)(2)(C) PC-GANG MEMBER:CLF/ARM:PUB/ETC,574.0,0.0001040981482,0
220 PC-ASSAULT TO COMMIT MAYHEM/RAPE ETC,568.0,0.0001030100143,Violent
246 PC-SHOOT AT OCCUPIED DWELLING,567.0,0.0001028286586,0
603 PC-FORCIBLE ENTRY:PROPERTY DAMAGE,566.0,0.000102647303,0
22349 VC-EXCESSIVE SPEED,564.0,0.0001022845916,0
653M(B) PC-ANNOYING REPEAT PHONE CALLS:RESDNCE,561.0,0.0001017405247,0
415.5(A)(1) PC-FIGHT/CHALLENGE FIGHT UNIV/ETC,561.0,0.0001017405247,0
11383(C)(1) HS-POSS EPH/ETC:INT:MFG METH/ETC,561.0,0.0001017405247,0
191.5(A) PC-GROSS VEH MANSL WHILE INTOXICATED,556.0,0.0001008337464,0
11375(B)(1) HS-POSS F/SALE DES CNTL SUB,555.0,0.0001006523907,0
1209(A)5 CP-CONTEMPT:DISOBEY COURT ORD/ETC,552.0,0.0001001083237,0
653W(A) PC-FAIL DISCLOSE ORIGIN OF RECRD/ETC,552.0,0.0001001083237,0
484G(B) PC-THEFT BY MISREP AS ACCESS CARD HLDR,551.0,9.992696808e-05,0
186.22(D) PC-CRIM STREET GANG:W/PUB OFF CONV,551.0,9.992696808e-05,0
24603(B) VC-STOPLAMPS VIOL:SPEC VEH/DATES,551.0,9.992696808e-05,0
